,urn,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype,decade
368,URN:NBN:no-nb_digibok_2021020548516,Pallesens kokebok : asfalt,"Pallesen , Karl Erik / Pallesen , Karl Erik / Norheim , Håkon Jonassen / Ellingsen , Tommy",oai:nb.bibsys.no:999920114078302202,554be871272209d597822cd3263305eb,,Stavanger,20200101,2020,Stiftelsen Gatemagasinet i Rogaland,nob,,641.5,tekst,Faglitteratur,digibok,2020
369,URN:NBN:no-nb_digibok_2015012048003,Sushi,"Szwillus , Marlisa / Moen , Grete Helene / Bonisolli , Barbara / Mitani , Kunisuke",oai:nb.bibsys.no:990007772344702202,5523715c0281157ab14fc8aa013eba73,8203225268,Oslo,20000101,2000,Aschehoug,nob / ger,kokebøker,641.69,,Faglitteratur,digibok,2000
370,URN:NBN:no-nb_digibok_2010043003063,Himmelsk : mat & mirakler,"Moi , Trond / Rem , Håvard / Bry , Knut",oai:nb.bibsys.no:999915219514702202,58f712fb580f1aee2243519782494817,8275470307,,19990101,1999,Geelmuyden.Kiese,nob,kokebøker / matlaging / midtøsten / arabisk / muslimsk / mattradisjoner / matkultur / midtaustlanda / matlagning / bibelen,641.5956 / 641.5,,Faglitteratur,digibok,1990
371,URN:NBN:no-nb_digibok_2016071206025,Maten vi må ha : professor Langfeldts kostholdsplan i praksis,"Mollø-Christensen , Helga",oai:nb.bibsys.no:990001494544702202,905ce08a30281cfca40f3768aa0adc19,,Oslo,19370101,1937,Aschehoug,nob,,,,Uklassifisert,digibok,1930
372,URN:NBN:no-nb_digibok_2010041503034,Dessert - som søt musikk,"Smith , Suzie / Filshie , Joe / Kielland , Ruth Marcussen",oai:nb.bibsys.no:999600785504702202,9b58dbe20d823d769f2b50bf5299400c,8258811290 / 8252529534,[Oslo],19950101,1995,Aventura,nob / eng,desserter / kokebøker / dessert,641.86,,Faglitteratur,digibok,1990
373,URN:NBN:no-nb_digibok_2016011448168,Nigellas fristelser,"Lawson , Nigella / Yorke , Francesca / Winther , Beate",oai:nb.bibsys.no:990216891484702202,a0fe365a8742afc0eaf552d80182e0c4,8202215137 / 8252544843,Oslo,20020101,2002,Cappelen,nob / eng,kokebok / matoppskrifter / kokebøker,641.5,,Faglitteratur,digibok,2000
374,URN:NBN:no-nb_digibok_2016012548065,Go'bitar frå besta si kokebok : tradisjonsmat frå Sunnmøre,"Lyster , Ingebjørg / Knutsen , Aksel / Hatløy , Olaug Myrhol",oai:nb.bibsys.no:991227839644702202,9744c74073d39cdfde417bf58560f0d5,,,20120101,2012,Sanseleg forl.,nno,Konservering / Matlagning / Mattradisjoner / sunnmøre / matkultur / tradisjonsmat / kokebøker / matlaging / oppskrifter / matoppskrifter / måltidtradisjon,641.5948391 / 641.59481,,Faglitteratur,digibok,2010
375,URN:NBN:no-nb_digibok_2014062707179,Restekjærlighet : den store restematkokeboka,"Døscher , Sara / Wad , Bjørn / Harboe , Ingrid Samuelsen / Døscher , Klaus",oai:nb.bibsys.no:991201451114702202,ee051cd361eebc71ee0c19bde90d0532,,Lysaker,20110101,2011,Dinamo forl.,nob,Kokebøker / kokebøker / restemat / økonomisk / matlaging / oppskrifter,641.5 / 641.55,,Faglitteratur,digibok,2010
376,URN:NBN:no-nb_digibok_2010040603028,Amerikas beste supper & salater,"Tierney , Jane Whitman / Retlev , Jens / Weiland , Agneta / Holm , Ingela / Holm , Pelle",oai:nb.bibsys.no:990002982394702202,68d260cff55a68c64f149a9318368607,8245803634,,20000101,2000,Orion,nob,kokebøker / amerikansk / mat / matlaging / usa,,,Uklassifisert,digibok,2000
377,URN:NBN:no-nb_digibok_2019072507036,Det norske kakebordet : fristelser fra fjord og fjell,"Norman-Stormbringer , Hege / Olsson , Anna-Ma",oai:nb.bibsys.no:991443825124702202,17905fc418fdaf936a6ba157bde4784d,,Oslo,20150101,2015,Schibsted,nob,kaker / kakebakst / noreg / norge / sunnmøre / oppskrifter / møre / romsdal,641.8653 / 641.865 / 641.5,,Faglitteratur,digibok,2010
378,URN:NBN:no-nb_digibok_2015082548030,Frisk av mat,"Pamplona-Roger , George D.",oai:nb.bibsys.no:990615413464702202,25507d15b3923eccedeeb0580cb6b13b,8270072680,Røyse,20060101,2006,Norsk bokforl.,nob / spa,Popular Works / Nutritional Requirements / Health / Nutrition Therapy / Food / kosthold / helse / mat / kokebøker,613.2,,Faglitteratur,digibok,2000
379,URN:NBN:no-nb_digibok_2018042348635,Kokeboka : et komplett standardverk,"Beer , Günter / Jaros , Patrik / Hermundstad , Ann Kristin / Øygard , Gunnar / Øygard , Terje",oai:nb.bibsys.no:991307877284702202,5796da79ae1235ec7b0dca795f40b44c,,[Oslo],20130101,2013,Spektrum,nob / ger,,641.5,,Faglitteratur,digibok,2010
380,URN:NBN:no-nb_digibok_2011062405035,Mat fra alle land,"Borthen , Leif / Morphy , Marcelle",oai:nb.bibsys.no:999005599694702202,21e0f6b84e21625af03a4ca8b2d8ed43,8202039479,Oslo,19780101,1978,Cappelen,nob / eng,,641.5,,Faglitteratur,digibok,1970
381,URN:NBN:no-nb_digibok_2016011248020,Modalsmat,"Øvre-Helland , Bjørg Å. / Nåmdal , Kristin / Klyve , Sveinung / Midtun , Jarle",oai:nb.bibsys.no:990400376494702202,666f9070500ab033ec072f41bd96b089,8299527732,,20030101,2003,Modalen kommune,nno,Mattradisjoner / modal / kokebøker / oppskrifter / matlaging / matkultur / matskikkar,641.59483656,,Faglitteratur,digibok,2000
382,URN:NBN:no-nb_digibok_2016020907673,Asia : en kulinarisk reise,"Passmore , Jacki / Valebrokk , Eva / Sørensen , Roar",oai:nb.bibsys.no:999418162304702202,7fec6a0ab70b5aed72aec39da3a5c8b1,8250418786,,19920101,1992,Grøndahl Dreyer,nob / eng,Matlagning / kokebøker / matlaging / asia / kokekunst / asiatisk / mat,641.595,,Faglitteratur,digibok,1990
383,URN:NBN:no-nb_digibok_2015021808151,Arbeidsbok for kjøkken,"Årdal , Roald / Eriksen , Kjell",oai:nb.bibsys.no:990700552034702202,230da79e4d6f2f5276e01c39d2ff3dd8,,[Kristiansand],19820101,1982,[R. Årdal],nob,kokebøker,641.5,,Faglitteratur,digibok,1980
384,URN:NBN:no-nb_digibok_2011022203010,"Pølser og øl : metoder, oppskrifter, kulturhistorie","Hagen , Helge / Stenmarch , Kjell S.",oai:nb.bibsys.no:990715199474702202,71c046c3844158f04bee81d321070b95,,Oslo,20070101,2007,Tun,nob,matoppskrifter / hjemmebrygging / matlaging / pølser / øl / norge,641.66 / 641.873,,Faglitteratur,digibok,2000
385,URN:NBN:no-nb_digibok_2014020548024,Søtt : desserter og kaker med idéer til drikke,"Sjøen , Nina / Buxrud , Hanne / Westbø , Ulla",oai:nb.bibsys.no:990014582054702202,e25cadb4ee334cbdc9afca1368562823,8276310583,Oslo,20000101,2000,Messel forl.,nob,desserter / kokebøker / matoppskrifter,641.86,,Faglitteratur,digibok,2000
386,URN:NBN:no-nb_digibok_2010043003009,Søtt og skarpt i glass og krukke : syltede godbiter fra hele verden,"Walden , Hilaire / Gill , David / Oftedal , Dorthe Erichsen",oai:nb.bibsys.no:999724453154702202,213c85b3f1cbbe58a1a753dbc156cd4d,8203222013,Oslo,19970101,1997,Aschehoug,nob / eng,sylting / hermetisering / konservering / kokebøker / safting / bær / desserter,641.4,,Faglitteratur,digibok,1990
387,URN:NBN:no-nb_digibok_2008072204045,"Vellykket hjemmebakst : brød, baguetter, loff, rundstykker, pølsebrød, hamburgerbrød : alt du trenger å vite","Skjeltorp , Tove",oai:nb.bibsys.no:999620315264702202,a83a85a426abc2afa9282f35541cc7c3,8205232334 / 8257412252,Oslo,19960101,1996,Gyldendal,nob,baking / gjærbakst / kokebøker / brød,641.8,,Faglitteratur,digibok,1990
388,URN:NBN:no-nb_digibok_2010041503031,Klassiske retter fra middelhavslandene,"Woodward , Sarah / Streeter , Clive / King , Dave / Storsveen , Eva / Bakke , Kyrre Haugen",oai:nb.bibsys.no:999603965354702202,0afaa22843c28590d40810c765e7a273,8205232369,,19950101,1995,Gyldendal,nob / eng,Mediterranean Region / Cookery / kokebøker / matkultur / matlaging / middelhavsland / italiensk / mat / spansk / fransk / tyrkisk / marokkansk / gresk,641.59,,Faglitteratur,digibok,1990
389,URN:NBN:no-nb_digibok_2012070508148,Oppskrift- og arbeidsbok i kjøkken,"Innli , Kjell E. / Helmersen , Helge",oai:nb.bibsys.no:999214765314702202,919f533dbec011cc830274185b303656,8258401424,[Oslo],19920101,1992,Yrkeslitteratur,nob,kokebøker / lærebøker / videregående skole / lærlingskolen,,,Faglitteratur,digibok,1990
390,URN:NBN:no-nb_digibok_2015082448150,Gjør det enkelt,"Ramsay , Gordon / Tjørve , Irene Inman / Mead , Jill / Tillott , Helen / Sargeant , Mark",oai:nb.bibsys.no:990604161574702202,4c3e195fda4418766ed5e7f60d2c2c3c,8252561837 / 8205346445,[Oslo],20060101,2006,Gyldendal,nob / eng,Quick and easy cookery / kokebøker / hurtigmat / middag / grilling / mat / barn,641.5 / 641.5,,Faglitteratur,digibok,2000
391,URN:NBN:no-nb_digibok_2010042103005,Den Rutete kokeboken,"Hovig , Ingrid Espelid",oai:nb.bibsys.no:999909100084702202,b8e95888ac3bff37be093a90f9e382cf,8205255369,[Oslo],19990101,1999,Gyldendal fakta,nob / swe,Cookery / Nutrition / kokebøker,641.5,,Faglitteratur,digibok,1990
392,URN:NBN:no-nb_digibok_2021010807551,90 retter til Ingrid Espelid Hovig,"Hjeltnes , Arne / Gehrken , Marianne",oai:nb.bibsys.no:991420726054702202,61567a4f2c0d4173a6d7e8b065d3d8eb,,Oslo,20140101,2014,Gyldendal,mul / nob / nno,matlaging / kokebøker,641.5 / 641.5,,Faglitteratur,digibok,2010
393,URN:NBN:no-nb_digibok_2020102107546,Utemat,"Johansen , Esben / Skog , Cecilie",oai:nb.bibsys.no:991149616204702202,c374336c0f6b788cebe66e8ec864f5d9,,[Oslo],20120101,2012,Gyldendal,nob,matlaging / friluft / friluftsliv / mat / turmat / utendørs / kokebøker,641.578 / 641.57 / 641.57 / 641.57 / 641.578 / 796.5 / 641.578,,Faglitteratur,digibok,2010
394,URN:NBN:no-nb_digibok_2015121548091,Lett som en lek : barnas første kokebok,,oai:nb.bibsys.no:998540097794702202,4cc0064f91ec4e505556df87df5655e4,8273350029,Oslo,19830101,1983,Litor,nob / swe,Kokebøker / kokebøker / matlaging / barn,641.51,,Faglitteratur,digibok,1980
395,URN:NBN:no-nb_digibok_2014071007076,Kokebok : med oppskrifter fra ansatte i Posten og Bring,"Ludviksen , Sebastian",oai:nb.bibsys.no:991110285314702202,a59f6f103b28a4efb000080d98ba4826,,[Oslo],20100101,2010,Posten Norge,nob,Food preparation / Cooking / Food,641.82,,Faglitteratur,digibok,2010
396,URN:NBN:no-nb_digibok_2010070803013,Chili : et fyrverkeri av smak,"Fleetwood , Jenny / Sande , Liv R.",oai:nb.bibsys.no:999915727854702202,a3d963f5b348e4c1fbb4fb91e22e22f7,8250941160,Oslo,19990101,1999,Bladkompaniet,nob / eng,kokebøker / etnisk / mat,641.638,,Faglitteratur,digibok,1990
397,URN:NBN:no-nb_digibok_2010082703021,Det gode grønne,"Roug , Ingmari / Kleinschmidt , Wolfgang / Jahr , Mette-Cathrine",oai:nb.bibsys.no:999816960234702202,f77a58794fa1a6d9413a3b060b0f18bb,8276831745,Oslo,19980101,1998,Boksenteret forl.,nob / swe,vegetarmat / grønnsaker / matlaging,641.65,,Faglitteratur,digibok,1990
398,URN:NBN:no-nb_digibok_2013010308277,Glad mat! : kokehåndbok for barn og ungdom,"Buen , Marianne Almstrøm / Olsen , Vivian Zahl",oai:nb.bibsys.no:998121303084702202,998993b89e6714f877538d6924058a8b,8202045800,[Oslo],19800101,1980,Cappelen,nob,Kokebøker,641.5,,Faglitteratur,digibok,1980
399,URN:NBN:no-nb_digibok_2016021507509,Vellykket mat i mikrobølgeovn,"Bjerkås , Marit",oai:nb.bibsys.no:998841976204702202,d3cf612d5311440abb3124266bf82b21,8205177309 / 8205177368,Oslo,19880101,1988,Gyldendal,nob,kokebøker / matlaging / oppskrifter,641.58,,Faglitteratur,digibok,1980
400,URN:NBN:no-nb_digibok_2015010748050,Velsmakende salater : enkle raffinerte idéer med varianter,"Wolter , Annette / Saugen , Aase",oai:nb.bibsys.no:999415534774702202,17b65b2352d6a23ddbefef1972cd38d3,8203093329,Oslo,19780101,1978,Aschehoug,nob / ger,salater,641.5,,Faglitteratur,digibok,1970
401,URN:NBN:no-nb_digibok_2016041448242,Mat for alle årstider,"Østbye , Gjertrud Wibe / Sandaas , Synnøve",oai:nb.bibsys.no:990413975094702202,cb8993a565cf187fe0d5abe44c6e377a,8270100587,Oslo,19770101,1977,Det Beste,nob,,641.5,,Faglitteratur,digibok,1970
402,URN:NBN:no-nb_digibok_2013061938125,Lutefisk : tradisjon - tilberedning - tilbehør,"Johansen , Jahn Otto",oai:nb.bibsys.no:990613267204702202,b3fbeb62c4e70734f5603cfc2750227e,8204128754,[Oslo],20060101,2006,Damm,nob,lutefisk / mattradisjoner / matkultur / tilberedning / fiskeretter / kokebøker / matlaging / kokebok / fisk / tradisjonsmat,641.392,,Uklassifisert,digibok,2000
403,URN:NBN:no-nb_digibok_2008031000013,"Den Norske matfestivalen i Ålesund 1995 : NM kokkekunst, NM konditorkunst, Årets kokkelag, NM kjøttfag, NM laks","Mørkedal , Sindre",oai:nb.bibsys.no:999524611294702202,5ab0674741e9f684ea47951c56eadbf6,8299367409,Ålesund,19950101,1995,Matfestivalen,nob,kokebøker,642,,Faglitteratur,digibok,1990
404,URN:NBN:no-nb_digibok_2012111607035,Ta kaka,"Kongsvik , Åse / Andersen , Oskar / Støfringsdal , Kari / Brunstad-Øyehaug , Heidi / Valaker , Iris Loftheim",oai:nb.bibsys.no:990520979604702202,4fca15c23edec8d5e49d5853873c528a,8291722560,,20050101,2005,Selja forl.,nno,Kaker / Mattradisjoner / kaker / kakebakst / dessertar / vestlandet / noreg / kulturhistoriemattradisjonar / matlaging / kakeoppskrifter / oppskrifter,641.865,,Faglitteratur,digibok,2000
405,URN:NBN:no-nb_digibok_2010041603011,"Suverene salater : salat som forrett, middag og dessert","Thoen , Petter / Marthinusen , Terje / Thoresen , Bjørn P.G.",oai:nb.bibsys.no:999906409224702202,80889a06a7260d7d07f25a699ba731d1,8245803499,Oslo,19990101,1999,Orion,nob / swe,salater / kokebøker,641.83,,Faglitteratur,digibok,1990
406,URN:NBN:no-nb_digibok_2013013008223,Liten italiensk kokebok,"Del Conte , Anna / Øygard , Bente-Lill / Øygard , Terje",oai:nb.bibsys.no:999305565004702202,0903bceb718afbaf4ae069098c5a25f1,8250813340,[Oslo],19920101,1992,NKS-forlaget,nob / eng,kokebøker,641.5945,,Faglitteratur,digibok,1990
407,URN:NBN:no-nb_digibok_2010120206097,Oppskrifter,"Knott , Fritz",oai:nb.bibsys.no:999824409524702202,24b1bd622c0cce251b84637b1971c236,8241203810 / 8241203551,Nesbru,19980101,1998,Vett & Viten,nob,kokebøker / matlaging / lærebøker / videregående / skole,,,Faglitteratur,digibok,1990
408,URN:NBN:no-nb_digibok_2016022448075,Min første kokebok,"Öhrn , Maria / Jäger , Jan / Jäger , Jan / Christensen , Ellen.",oai:nb.bibsys.no:990514947604702202,4b5968cc77b111bf8d9a4c23a03a9d00,8204111290,[Oslo],20050101,2005,Damm,nob / swe,Kokebøker / kokebøker / barn,641.512,,Faglitteratur,digibok,2000
409,URN:NBN:no-nb_digibok_2020081807359,Mitt gårdskjøkken : årstidene på Hovinsholm,"Sveinsen , Charlotte Holberg / Kristiansen , Arild",oai:nb.bibsys.no:999919848888202202,1c55145cf49af627977ca1c846b24b73,,,20160101,2016,Stenersen,nob,,641.5,,Faglitteratur,digibok,2010
410,URN:NBN:no-nb_digibok_2011041820025,Folkeskolens kokebok,"Christensen , Dorothea / Helgesen , Helga",oai:nb.bibsys.no:999715988604702202,fcdd4e4a66c5228fa194fff9d705fc4d,,Kristiania,19140101,1914,Aschehoug,nob,,,,Uklassifisert,digibok,1910
411,URN:NBN:no-nb_digibok_2014102848166,Lavfett : lekre retter med mye smak,"Høydalsnes , Ann / Jones , Anouska / Myhr , Eirik",oai:nb.bibsys.no:990513898434702202,0547f4b0d7c394cfdeaee422127e2653,8278222002,[Oslo],20050101,2005,Spektrum,nob / eng,,641.563,,Faglitteratur,digibok,2000
412,URN:NBN:no-nb_digibok_2017070707063,Den store boken om ost,"Teubner , Christian / Mair-Waldburg , Heinrich / Ehlert , Friedrich-Wilhelm / Larsen , Finn B.",oai:nb.bibsys.no:999325340904702202,c012f8c2933cccad09cf57012ce333bc,8273191079,[Oslo],19930101,1993,Wennergren-Cappelen,nob / ger,kokebøker / ost / osteretter / matlaging / oppskrifter,641.37,,Faglitteratur,digibok,1990
413,URN:NBN:no-nb_digibok_2007092500050,Mitt eget kjøkken,"Diesen , Tove / Kramer , Hilde",oai:nb.bibsys.no:999111116464702202,be13d0374abe983f441fae4ce7e74243,8202129281,[Oslo],19910101,1991,Cappelen,nob,kokebøker / matlaging / ernæring / matoppskrifter,641.5,,Faglitteratur,digibok,1990
414,URN:NBN:no-nb_digibok_2016052707020,Wenches raske retter,"Andersen , Wenche / Knott , Fritz",oai:nb.bibsys.no:999916426354702202,2c1453870da7e1abb691b57d916adb8b,8202181666,Oslo,19990101,1999,Cappelen,nob,kokebøker,641.5,,Faglitteratur,digibok,1990
415,URN:NBN:no-nb_digibok_2010041912002,Gøy med mat,"Clarke , Moya / Winther , Beate",oai:nb.bibsys.no:999602122054702202,8997c2eaf1bcc4a8c129e8ab87e1cb23,8276830595,[Oslo],19950101,1995,Boksenteret,nob / eng,Kokebøker,641.5,,Faglitteratur,digibok,1990
416,URN:NBN:no-nb_digibok_2017062648200,Det nye kjøkkenbibliotek. [1] : Okse,,oai:nb.bibsys.no:999824318214702202,27a2c5587a93c7181b35de223c85155f,8205050740,Oslo,19700101,1970,Gyldendal,nob / dan,kokebøker,640,,Faglitteratur,digibok,1970
417,URN:NBN:no-nb_digibok_2014112707591,"Salig blanding : raw food, supermat og grønne retter på min måte","Voltaire , Renée / Buxrud , Hanne",oai:nb.bibsys.no:991027148514702202,02afa9a47bc1641e270c574feb602042,,Oslo,20100101,2010,Gyldendal,nob / swe,kokebøker / vegetarmat / ernæring / mat / oppskrifter / matoppskrifter / dietetikk / dietter / råvarer / vegetarisk / helse / rå / kost / kosthold / matlaging / allergier / raw / food / supermat,641.563 / 613.2 / 641.563,,Faglitteratur,digibok,2010
418,URN:NBN:no-nb_digibok_2020030607039,Anno Hedmark,"Jacobsen , Harald",oai:nb.bibsys.no:991500417644702202,1c5e1272824e05bd5360be5ae6bef21e,,,20150101,2015,Museumsforl.,nob,museer / museumsvirksomhet / Norge / håndverk / romanifolket / smykker / Museer / Museumsvesen / museer / utdanning / sosiale / klasser / ulikheter / klassereise / kjønn / tæger / håndverk / tatere / kulturhistorie / celluloseindustri / melk / kokebøker / kostho / ld / helse / kolesterol / reklame / ernæringspolitikk / kostholdsinformasjon / seterdrift / melkeproduksjon / historisk / botanisk / artsmangfold / restaurering / rekonstruksjon / metall / metaller / metallhåndverk / historie / hamarkaupangen / middelalderen / tekstiler / merking / klær / folkedrakter / hedmark / museer / museumsvirksomhet / Hedmark / museumsvesen,069.094824 / 306.4 / 069.09481,,Faglitteratur,digibok,2010
419,URN:NBN:no-nb_digibok_2010031803027,Skalldyr til hverdag og fest,"Strømstad , Aase / Börjesson , Alf",oai:nb.bibsys.no:999815703724702202,13290404101eec085120b8c8c75ff358,8276831796,Oslo,19980101,1998,Boksenteret,nob,matoppskrifter / skalldyr / matlaging / kokebøker,641.69,,Faglitteratur,digibok,1990
420,URN:NBN:no-nb_digibok_2010081903013,Mat for helse og trivsel : kokebok,"Bjørkeng , Synnøve",oai:nb.bibsys.no:999811952614702202,cb3f6685cbbfdd3c6a28c83f0313b449,8200422240,Oslo,19980101,1998,Universitetsforl.,nno,Nutrition / Health / matlaging / ernæring / kokebøker / lærebøker / videregående skole / helse- og sosialfag,,,Faglitteratur,digibok,1990
421,URN:NBN:no-nb_digibok_2012062705103,"Småkaker : mer enn 40 søte, sunne og sprø fristelser","Øygard , Bente-Lill / Stevens , Brett / Currie , Lee",oai:nb.bibsys.no:991145773314702202,a8e3190e64376348027d4c61f518269b,,[Oslo],20110101,2011,Spektrum,nob / eng,,641.865,,Faglitteratur,digibok,2010
422,URN:NBN:no-nb_digibok_2011072906053,Godt fra ovnen,"Myhr , Eirik / Ericsen , Dorthe",oai:nb.bibsys.no:990506058284702202,56d653efbd4cd4d0ef35083db60c3aa6,8278221561,[Oslo],20050101,2005,Spektrum,nob / eng,kokebøker / oppskrifter / baking,641.815,,Faglitteratur,digibok,2000
423,URN:NBN:no-nb_digibok_2015081948203,Verdensarvmat : fra barkebrød til Røroskål,"Christie , Helge",oai:nb.bibsys.no:991208435524702202,dcab263fe887633047e07f32c420a3d4,,[Røros],20110101,2011,Breidablikk,nob,matkultur / tradisjonsmat / mat / matlaging / kokebøker / kulturhistorie / barkmjøl / barkebrød / korn / grøt / graut / velling / brød / røroskål / kjøttsuppe / røros / sør-trøndelag / norge / mathistorie / historie,641.5948414 / 641.59484 / 641.5,,Faglitteratur,digibok,2010
424,URN:NBN:no-nb_digibok_2021011207526,Fingermat,"Myhr , Eirik / Hysing , Dorthea",oai:nb.bibsys.no:990606835544702202,14e89e1722ed5e04f038b0a23d7791fb,8278222800,[Oslo],20060101,2006,Spektrum,nob / eng,kokebøker / oppskrifter,641.81,,Faglitteratur,digibok,2000
425,URN:NBN:no-nb_digibok_2011021603036,Sjokolademinner,"Nordmann , Ola",oai:nb.bibsys.no:991015860004702202,c4173990b711d10204797ecede65d379,,[Oslo],20100101,2010,[Kraft Foods Norge],nob,kokebøker / oppskrifter,641.637 / 641.5,,Faglitteratur,digibok,2010
426,URN:NBN:no-nb_digibok_2016102648088,Økonomisk kokebok,"Wathne , Laura / Olsen , Alexandra / Steensland , Marie",oai:nb.bibsys.no:999429508794702202,c786d74aeef7913e68d336f32d337158,8270962325,Stavanger,19940101,1994,Dreyer bok,nob,,641.5,,Faglitteratur,digibok,1990
427,URN:NBN:no-nb_digibok_2013081308033,Flatbrød - lefsebaking,"Røstad , Sigrun",oai:nb.bibsys.no:998120066314702202,4e2bf9b4baf1326dee0ec36dc3e7966d,8252904017,Oslo,19790101,1979,Landbruksforlaget,nob,baking / norsk / mat,641.5,,Faglitteratur,digibok,1970
428,URN:NBN:no-nb_digibok_2020101207635,Indisk mat på norske fat : tilpasset norske ganer og utstyr,"Kumra , Niru / Sinding-Larsen , Tom",oai:nb.bibsys.no:990423508674702202,5e861a4ca3782d318b4eb50ecbb19423,8281450002,,20040101,2004,Holm og Tangen forl.,nob,Cooking / kokebøker / india,641.5954,,Faglitteratur,digibok,2000
429,URN:NBN:no-nb_digibok_2019091807060,To grådige italienere,"Carluccio , Antonio / Contaldo , Gennaro / Hansen , Bente Rannveig / Terry , Chris",oai:nb.bibsys.no:991148069264702202,9c4ebbb5fe35b273ebcad8d3f30f6ed7,,,20120101,2012,Aschehoug,nob / eng,italiensk / mat / kokebøker / italia,641.5945,,Faglitteratur,digibok,2010
